"filename", "language", "Python", "XML", "Django txt", "toml", "JSON", "CSS", "JavaScript", "Django HTML", "Markdown", "comment", "blank", "total"
"/home/kubakin/Diplom/service/app/static/rest_framework/css/bootstrap-theme.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 6
"/home/kubakin/Diplom/service/app/static/rest_framework/css/bootstrap-tweaks.css", "CSS", 0, 0, 0, 0, 0, 174, 0, 0, 0, 15, 45, 234
"/home/kubakin/Diplom/service/app/static/rest_framework/css/bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 6
"/home/kubakin/Diplom/service/app/static/rest_framework/css/default.css", "CSS", 0, 0, 0, 0, 0, 62, 0, 0, 0, 3, 18, 83
"/home/kubakin/Diplom/service/app/static/rest_framework/css/font-awesome-4.0.3.css", "CSS", 0, 0, 0, 0, 0, 1329, 0, 0, 0, 9, 1, 1339
"/home/kubakin/Diplom/service/app/static/rest_framework/css/prettify.css", "CSS", 0, 0, 0, 0, 0, 27, 0, 0, 0, 1, 2, 30
"/home/kubakin/Diplom/service/app/static/rest_framework/docs/css/base.css", "CSS", 0, 0, 0, 0, 0, 291, 0, 0, 0, 4, 65, 360
"/home/kubakin/Diplom/service/app/static/rest_framework/docs/css/highlight.css", "CSS", 0, 0, 0, 0, 0, 101, 0, 0, 0, 6, 19, 126
"/home/kubakin/Diplom/service/app/static/rest_framework/docs/css/jquery.json-view.min.css", "CSS", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"/home/kubakin/Diplom/service/app/static/rest_framework/docs/js/api.js", "JavaScript", 0, 0, 0, 0, 0, 0, 264, 0, 0, 21, 37, 322
"/home/kubakin/Diplom/service/app/static/rest_framework/docs/js/highlight.pack.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
"/home/kubakin/Diplom/service/app/static/rest_framework/docs/js/jquery.json-view.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/home/kubakin/Diplom/service/app/static/rest_framework/fonts/fontawesome-webfont.svg", "XML", 0, 414, 0, 0, 0, 0, 0, 0, 0, 0, 1, 415
"/home/kubakin/Diplom/service/app/static/rest_framework/fonts/glyphicons-halflings-regular.svg", "XML", 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 1, 289
"/home/kubakin/Diplom/service/app/static/rest_framework/js/ajax-form.js", "JavaScript", 0, 0, 0, 0, 0, 0, 59, 0, 0, 57, 12, 128
"/home/kubakin/Diplom/service/app/static/rest_framework/js/bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"/home/kubakin/Diplom/service/app/static/rest_framework/js/coreapi-0.1.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1163, 0, 0, 613, 267, 2043
"/home/kubakin/Diplom/service/app/static/rest_framework/js/csrf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 34, 0, 0, 9, 10, 53
"/home/kubakin/Diplom/service/app/static/rest_framework/js/default.js", "JavaScript", 0, 0, 0, 0, 0, 0, 32, 0, 0, 6, 10, 48
"/home/kubakin/Diplom/service/app/static/rest_framework/js/jquery-3.5.1.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/home/kubakin/Diplom/service/app/static/rest_framework/js/prettify-min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"/home/kubakin/Diplom/service/app/tasks.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 40
"/home/kubakin/Diplom/service/app/tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/home/kubakin/Diplom/service/app/urls.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 19
"/home/kubakin/Diplom/service/app/views.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 125
"/home/kubakin/Diplom/service/manage.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23
"/home/kubakin/Diplom/service/service/__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/kubakin/Diplom/service/service/asgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"/home/kubakin/Diplom/service/service/celery.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 32
"/home/kubakin/Diplom/service/service/data_file.json", "JSON", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"/home/kubakin/Diplom/service/service/data_file.txt", "Django txt", 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 132, 447
"/home/kubakin/Diplom/service/service/help.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25
"/home/kubakin/Diplom/service/service/settings.py", "Python", 135, 0, 0, 0, 0, 0, 0, 0, 0, 43, 33, 211
"/home/kubakin/Diplom/service/service/urls.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 30
"/home/kubakin/Diplom/service/service/wsgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"Total", "-", 894, 869, 550, 8, 5, 6153, 22346, 73, 34, 6838, 6924, 44694
